Provider_ID,Quarter,Staff_to_Patient_Ratio,RN_Hours_per_Patient_Day,Agency_Staff_Percent,Readmission_Cost_per_Case
371328,2024-10-01,5.31,7.11,5.19,9401.96
371328,2025-01-01,5.45,7.22,5.65,9884.17
371328,2025-04-01,5.36,7.93,4.69,9319.43
371328,2025-07-01,5.15,8.35,4.26,9445.33
361330,2024-01-01,2.84,10.75,12.19,15820.34
361330,2024-04-01,3.24,10.23,9.88,15835.59
361330,2024-07-01,3.12,11.1,13.04,15593.57
361330,2024-10-01,3.59,11.02,13.59,15671.75
361330,2025-01-01,3.77,11.64,11.47,14784.44
361330,2025-04-01,3.87,11.13,12.41,14939.25
361330,2025-07-01,3.65,11.45,11.1,16200.94
161359,2024-01-01,4.56,7.76,2.44,16619.77
161359,2024-04-01,4.14,8.34,0.0,16408.86
161359,2024-07-01,4.44,8.85,0.84,16564.07
161359,2024-10-01,4.78,8.42,1.22,16700.03
161359,2025-01-01,4.53,8.29,2.28,15820.58
161359,2025-04-01,4.5,7.9,0.0,16788.87
161359,2025-07-01,5.05,8.52,2.69,16014.2
181329,2024-01-01,5.85,10.88,12.19,10935.95
181329,2024-04-01,6.3,10.78,10.96,11209.62
181329,2024-07-01,6.32,11.53,10.99,10410.77
181329,2024-10-01,5.96,11.72,10.49,10663.47
181329,2025-01-01,6.42,11.07,8.9,10121.93
181329,2025-04-01,6.67,11.02,10.56,9811.49
181329,2025-07-01,6.78,11.46,10.56,10749.37
141319,2024-01-01,5.4,10.52,16.16,13890.2
141319,2024-04-01,5.71,10.32,14.49,14105.26
141319,2024-07-01,5.39,11.01,14.87,14216.2
141319,2024-10-01,5.54,10.88,15.49,14434.7
141319,2025-01-01,5.32,11.1,15.87,15032.67
141319,2025-04-01,6.09,10.91,13.94,13977.5
141319,2025-07-01,5.83,11.1,15.12,14466.23
161364,2024-01-01,6.83,9.95,8.34,11659.37
161364,2024-04-01,6.27,10.65,9.19,11645.12
161364,2024-07-01,7.51,10.57,6.62,11391.95
161364,2024-10-01,7.2,10.5,9.71,12385.43
161364,2025-01-01,7.26,11.02,7.87,10753.85
161364,2025-04-01,7.67,11.25,7.03,10559.71
161364,2025-07-01,7.67,11.13,8.58,11008.39
141336,2024-01-01,7.02,7.82,2.73,9690.67
141336,2024-04-01,6.42,8.04,4.05,9229.48
141336,2024-07-01,7.0,8.0,4.08,9188.42
141336,2024-10-01,6.95,8.21,1.83,9857.68
141336,2025-01-01,6.82,8.59,1.39,8800.3
141336,2025-04-01,7.16,7.77,4.67,8754.41
141336,2025-07-01,7.13,8.14,3.94,9098.61
141317,2024-01-01,5.05,11.0,12.93,17615.64
141317,2024-04-01,4.99,12.13,12.93,17559.07
141317,2024-07-01,5.02,11.37,10.69,18248.09
141317,2024-10-01,5.07,11.7,12.98,17507.6
141317,2025-01-01,4.85,11.33,11.41,17047.07
141317,2025-04-01,5.46,12.09,11.81,16965.44
141317,2025-07-01,5.42,11.72,11.66,17346.23
181318,2024-01-01,4.19,9.78,6.26,10205.13
181318,2024-04-01,3.69,9.45,6.4,10474.21
181318,2024-07-01,3.82,9.53,8.61,10794.98
181318,2024-10-01,4.09,9.91,7.38,11066.32
181318,2025-01-01,4.27,9.69,7.68,10241.21
181318,2025-04-01,4.15,10.17,7.82,10092.56
181318,2025-07-01,4.28,11.28,6.56,10723.34
201310,2024-01-01,4.19,7.04,0.83,12459.41
201310,2024-04-01,4.2,7.97,0.6,12094.42
201310,2024-07-01,3.99,7.15,0.61,11862.91
201310,2024-10-01,4.3,7.65,0.54,11480.33
201310,2025-01-01,4.5,7.13,0.23,12439.02
201310,2025-04-01,4.97,7.4,0.0,11675.03
201310,2025-07-01,5.05,7.16,0.0,11405.38
201307,2024-01-01,5.18,5.68,11.58,17317.44
201307,2024-04-01,5.55,6.05,13.22,18316.97
201307,2024-07-01,5.74,6.46,11.84,16982.71
201307,2024-10-01,5.83,5.71,11.34,17325.98
201307,2025-01-01,5.8,6.55,12.0,17341.28
201307,2025-04-01,5.94,6.01,9.61,17009.61
201307,2025-07-01,5.85,6.67,11.73,17641.94
241325,2024-01-01,3.05,6.54,5.9,13167.04
241325,2024-04-01,3.53,6.32,4.43,13588.01
241325,2024-07-01,3.41,6.53,4.21,13547.87
241325,2024-10-01,3.34,6.58,3.77,12337.7
241325,2025-01-01,3.36,6.03,3.72,12440.93
241325,2025-04-01,3.67,6.4,4.69,12900.23
241325,2025-07-01,3.68,6.03,3.25,11833.07
281341,2024-01-01,4.55,8.53,1.84,12295.16
281341,2024-04-01,4.43,7.76,0.0,11996.63
281341,2024-07-01,4.46,8.45,0.0,12710.1
281341,2024-10-01,4.54,8.82,1.97,12317.99
281341,2025-01-01,4.76,8.08,0.91,12083.5
281341,2025-04-01,4.7,8.77,2.51,12450.61
281341,2025-07-01,4.62,9.09,2.42,12875.56
391306,2024-01-01,2.86,4.69,8.16,14169.46
391306,2024-04-01,3.35,5.27,8.62,14383.88
391306,2024-07-01,3.32,5.31,8.76,14052.63
391306,2024-10-01,3.36,5.28,7.96,14525.55
391306,2025-01-01,3.52,4.69,6.89,13557.47
391306,2025-04-01,3.79,5.74,5.58,13422.62
391306,2025-07-01,3.75,5.39,6.93,12508.37
341325,2024-01-01,3.82,5.75,15.36,11480.65
341325,2024-04-01,4.22,5.82,13.43,12120.94
341325,2024-07-01,4.32,5.72,13.97,12046.03
341325,2024-10-01,4.54,5.6,13.72,11778.06
341325,2025-01-01,4.74,5.88,12.45,11341.21
341325,2025-04-01,4.73,6.36,14.61,11000.37
341325,2025-07-01,4.59,6.16,11.44,11181.93
331311,2024-01-01,3.09,10.65,11.6,12718.8
331311,2024-04-01,3.08,11.55,11.88,12664.04
331311,2024-07-01,3.53,11.04,10.61,13313.24
331311,2024-10-01,3.55,11.08,9.42,13035.48
331311,2025-01-01,3.74,11.67,9.96,12922.01
331311,2025-04-01,3.51,11.42,10.22,12924.2
331311,2025-07-01,3.5,12.0,9.89,12186.18
501323,2024-01-01,4.28,6.79,6.65,16029.96
501323,2024-04-01,4.73,7.35,6.98,16636.65
501323,2024-07-01,4.56,7.67,7.16,15420.17
501323,2024-10-01,4.47,7.92,9.38,16775.2
501323,2025-01-01,4.33,8.42,6.13,15913.89
501323,2025-04-01,4.72,7.97,6.38,15639.23
501323,2025-07-01,4.96,8.19,6.75,16233.56
231304,2024-01-01,5.6,6.52,2.73,13362.26
231304,2024-04-01,6.09,6.72,2.57,13303.32
231304,2024-07-01,5.84,6.68,3.32,13351.17
231304,2024-10-01,6.43,6.48,3.32,13683.74
231304,2025-01-01,6.51,7.21,4.33,13001.0
231304,2025-04-01,6.27,6.98,2.19,12962.05
231304,2025-07-01,6.54,7.17,2.2,13363.17
341327,2024-01-01,4.13,4.82,12.21,17636.01
341327,2024-04-01,4.24,4.6,11.57,17611.51
341327,2024-07-01,3.83,5.4,12.42,17365.66
341327,2024-10-01,4.05,5.62,13.03,18210.18
341327,2025-01-01,4.25,5.38,10.33,17436.42
341327,2025-04-01,4.15,5.45,11.28,17296.07
341327,2025-07-01,4.31,5.81,13.32,17868.21
201313,2024-01-01,7.3,6.15,6.61,13871.95
201313,2024-04-01,6.98,6.17,9.77,14255.86
201313,2024-07-01,7.05,5.79,8.63,13806.54
201313,2024-10-01,6.8,6.33,8.21,14092.29
201313,2025-01-01,7.57,6.55,7.9,14135.55
201313,2025-04-01,7.21,6.66,7.72,13716.4
201313,2025-07-01,7.84,6.58,8.78,13559.41
231319,2024-01-01,6.16,9.06,4.61,14406.59
231319,2024-04-01,6.25,9.86,3.04,14058.61
231319,2024-07-01,6.5,9.78,2.52,13529.2
231319,2024-10-01,6.45,9.7,3.77,14380.41
231319,2025-01-01,6.49,10.16,3.86,14772.6
231319,2025-04-01,6.48,9.74,3.37,14928.8
231319,2025-07-01,6.8,10.05,1.59,13086.37
141310,2024-01-01,4.07,4.8,5.1,15981.41
141310,2024-04-01,3.72,5.32,6.01,14521.22
141310,2024-07-01,3.64,5.67,3.84,15459.95
141310,2024-10-01,3.57,5.58,4.32,15736.71
141310,2025-01-01,4.03,4.71,5.05,15703.08
141310,2025-04-01,3.95,5.6,4.58,15449.88
141310,2025-07-01,4.35,5.39,5.2,15361.38
361333,2024-01-01,4.46,10.67,18.37,11429.21
361333,2024-04-01,4.96,10.67,15.95,10875.15
361333,2024-07-01,4.79,10.63,17.43,11290.15
361333,2024-10-01,4.94,11.2,15.09,10912.87
361333,2025-01-01,5.03,11.41,15.98,11755.37
361333,2025-04-01,5.3,11.48,14.34,10766.65
361333,2025-07-01,5.38,11.45,14.35,10923.15
151332,2024-01-01,4.74,9.39,5.98,13535.78
151332,2024-04-01,5.54,9.07,5.55,12943.09
151332,2024-07-01,5.72,8.81,6.22,12881.31
151332,2024-10-01,5.57,8.63,4.94,12852.93
151332,2025-01-01,5.9,8.65,4.54,12316.82
151332,2025-04-01,6.32,9.41,5.53,12856.05
151332,2025-07-01,5.96,9.25,5.46,12600.22
161367,2024-01-01,3.15,5.12,14.24,18706.78
161367,2024-04-01,3.18,5.65,12.08,18484.16
161367,2024-07-01,3.33,6.1,13.99,18933.13
161367,2024-10-01,3.03,5.31,14.38,18797.91
161367,2025-01-01,3.7,6.34,13.29,17898.56
161367,2025-04-01,3.13,5.33,14.06,18356.84
161367,2025-07-01,3.34,5.4,11.99,18080.31
151329,2024-01-01,3.36,4.59,13.44,10623.24
151329,2024-04-01,4.09,5.5,11.59,10087.16
151329,2024-07-01,3.8,5.44,13.34,10039.68
151329,2024-10-01,3.87,5.23,11.84,10272.0
151329,2025-01-01,3.6,5.07,13.15,10876.85
151329,2025-04-01,4.35,5.08,14.27,9996.23
151329,2025-07-01,3.91,5.24,12.53,11354.62
151304,2024-01-01,6.18,6.53,0.89,14157.55
151304,2024-04-01,6.15,5.77,0.0,14388.47
151304,2024-07-01,5.82,5.81,1.71,14586.13
151304,2024-10-01,6.93,5.92,1.26,14670.52
151304,2025-01-01,6.57,6.32,1.57,13744.89
151304,2025-04-01,7.39,6.09,0.9,13810.24
151304,2025-07-01,7.57,6.49,0.0,14171.6
181317,2024-01-01,6.82,8.42,15.53,17489.43
181317,2024-04-01,6.65,8.9,17.38,17797.59
181317,2024-07-01,7.27,9.08,14.64,16844.9
181317,2024-10-01,6.79,9.06,14.63,17048.86
181317,2025-01-01,7.17,9.39,15.04,16914.6
181317,2025-04-01,7.14,8.83,14.03,17326.68
181317,2025-07-01,7.43,8.75,12.83,16107.67
151315,2024-01-01,5.53,7.44,8.23,9178.95
151315,2024-04-01,5.91,8.05,9.31,8841.1
151315,2024-07-01,5.81,7.2,8.86,9701.31
151315,2024-10-01,6.4,7.45,8.28,8582.07
151315,2025-01-01,6.1,7.46,8.8,8625.82
151315,2025-04-01,6.31,8.19,8.77,8460.11
151315,2025-07-01,6.74,7.65,7.66,8485.03
151310,2024-01-01,5.05,8.99,17.54,12890.99
151310,2024-04-01,5.91,8.97,19.57,12993.29
151310,2024-07-01,6.61,9.05,16.56,12206.18
151310,2024-10-01,6.24,9.48,14.86,13166.72
151310,2025-01-01,6.59,10.06,14.24,12472.91
151310,2025-04-01,6.54,10.04,14.99,12929.17
151310,2025-07-01,6.84,9.93,15.53,11732.16
521359,2024-01-01,3.28,7.91,4.9,13134.58
521359,2024-04-01,3.88,8.03,8.52,12619.1
521359,2024-07-01,3.71,8.39,5.95,12235.25
521359,2024-10-01,3.45,8.96,6.75,13021.78
521359,2025-01-01,3.94,7.71,7.08,13022.34
521359,2025-04-01,3.74,8.27,4.89,12969.91
521359,2025-07-01,3.58,9.61,5.33,12489.83
141327,2024-01-01,6.46,7.06,16.56,12358.84
141327,2024-04-01,5.9,6.77,16.73,12462.79
141327,2024-07-01,6.03,6.51,17.2,12245.95
141327,2024-10-01,6.31,7.32,14.81,11914.84
141327,2025-01-01,7.09,6.51,17.47,11956.94
141327,2025-04-01,7.13,7.57,15.76,12097.44
141327,2025-07-01,6.48,7.51,14.18,11925.52
161371,2024-01-01,5.07,9.67,14.42,16407.22
161371,2024-04-01,4.69,10.61,17.26,17426.72
161371,2024-07-01,5.23,10.47,14.76,16820.83
161371,2024-10-01,5.22,9.76,14.93,16800.74
161371,2025-01-01,5.26,10.89,13.52,16556.19
161371,2025-04-01,5.15,10.4,13.91,17194.01
161371,2025-07-01,5.34,11.65,11.28,16573.54
241367,2024-01-01,4.1,6.86,14.87,16405.07
241367,2024-04-01,4.18,7.01,12.78,16844.5
241367,2024-07-01,4.2,6.33,12.44,16677.59
241367,2024-10-01,4.71,6.34,14.36,16657.86
241367,2025-01-01,5.01,7.05,14.07,16336.47
241367,2025-04-01,4.21,7.0,12.91,16455.39
241367,2025-07-01,4.45,6.58,12.12,16081.1
161351,2024-01-01,3.6,5.92,17.15,14441.75
161351,2024-04-01,3.63,6.3,16.83,14716.21
161351,2024-07-01,4.09,6.3,14.93,13934.3
161351,2024-10-01,3.73,6.11,16.37,14051.57
161351,2025-01-01,4.28,6.96,14.32,13371.55
161351,2025-04-01,3.99,6.64,14.78,14087.84
161351,2025-07-01,4.47,7.32,12.88,12269.67
381303,2024-01-01,5.3,5.85,16.12,15471.83
381303,2024-04-01,5.0,5.23,14.72,14616.03
381303,2024-07-01,5.59,5.94,14.76,15128.97
381303,2024-10-01,5.59,5.97,13.93,15137.31
381303,2025-01-01,5.28,5.79,13.46,14649.04
381303,2025-04-01,5.67,6.44,12.54,14670.54
381303,2025-07-01,6.06,6.26,12.53,14739.22
361308,2024-01-01,5.71,10.38,7.25,12316.84
361308,2024-04-01,5.57,10.29,7.0,12250.83
361308,2024-07-01,5.24,10.69,6.86,12455.74
361308,2024-10-01,5.58,10.74,6.56,12322.66
361308,2025-01-01,5.47,9.77,5.24,11539.99
361308,2025-04-01,6.35,11.14,6.05,11056.43
361308,2025-07-01,6.43,10.56,6.53,11722.63
141340,2024-01-01,4.06,7.56,17.42,18192.12
141340,2024-04-01,4.65,7.93,18.25,18001.75
141340,2024-07-01,4.63,8.2,16.31,17280.96
141340,2024-10-01,4.93,7.45,15.79,17761.89
141340,2025-01-01,4.78,8.18,16.12,17113.23
141340,2025-04-01,4.79,8.11,16.8,18146.43
141340,2025-07-01,4.73,8.14,14.56,16922.57
151323,2024-01-01,3.48,7.57,5.17,11709.9
151323,2024-04-01,3.75,7.3,3.91,10954.22
151323,2024-07-01,3.95,7.93,4.57,11504.4
151323,2024-10-01,3.53,7.43,3.31,11592.27
151323,2025-01-01,3.67,7.81,3.7,11501.8
151323,2025-04-01,3.49,7.29,3.82,11475.82
151323,2025-07-01,3.76,8.08,2.88,11011.93
151326,2024-01-01,6.44,11.21,3.19,15440.79
151326,2024-04-01,6.75,11.37,1.44,13790.71
151326,2024-07-01,7.13,11.04,2.94,14303.22
151326,2024-10-01,6.95,10.61,0.31,14652.66
151326,2025-01-01,6.55,10.99,2.29,14496.97
151326,2025-04-01,7.38,11.76,2.04,14135.15
151326,2025-07-01,6.98,11.57,0.38,14274.08
191324,2024-01-01,6.02,11.41,2.12,13003.26
191324,2024-04-01,6.0,11.53,3.05,14478.36
191324,2024-07-01,6.22,10.92,2.99,13187.01
191324,2024-10-01,6.03,11.79,2.15,12874.36
191324,2025-01-01,6.57,12.05,3.46,13045.49
191324,2025-04-01,7.12,12.56,3.6,12837.51
191324,2025-07-01,6.38,11.84,3.01,13262.37
241305,2024-01-01,5.09,9.02,11.6,11210.22
241305,2024-04-01,4.46,8.76,12.94,11284.27
241305,2024-07-01,5.52,8.73,11.59,10544.56
241305,2024-10-01,4.82,8.67,12.57,11106.09
241305,2025-01-01,5.48,9.3,10.05,10326.18
241305,2025-04-01,5.11,9.45,10.66,10351.36
241305,2025-07-01,5.6,9.3,12.47,10675.79
241364,2024-01-01,4.51,10.8,2.38,8208.77
241364,2024-04-01,5.04,12.06,2.02,7609.64
241364,2024-07-01,4.62,12.17,0.46,7913.28
241364,2024-10-01,4.86,12.11,1.79,8687.0
241364,2025-01-01,5.31,11.28,3.37,7973.03
241364,2025-04-01,4.92,11.99,3.18,8133.38
241364,2025-07-01,5.67,12.28,3.21,7304.96
271325,2024-01-01,5.66,6.22,2.69,12920.04
271325,2024-04-01,5.73,6.24,1.61,13133.6
271325,2024-07-01,6.27,6.31,4.11,13064.54
271325,2024-10-01,6.37,6.63,3.19,13469.7
271325,2025-01-01,6.23,6.8,3.69,12640.55
271325,2025-04-01,6.05,6.19,1.92,13057.29
271325,2025-07-01,5.7,7.04,4.73,13918.19
391307,2024-01-01,5.0,6.52,11.48,9591.66
391307,2024-04-01,4.91,6.8,13.32,10786.11
391307,2024-07-01,5.46,6.36,14.09,10505.67
391307,2024-10-01,5.08,6.59,10.79,9360.67
391307,2025-01-01,5.66,7.06,11.1,10046.67
391307,2025-04-01,5.57,7.27,14.22,9888.57
391307,2025-07-01,5.33,6.76,12.41,9237.88
391301,2024-01-01,6.09,7.11,9.93,10667.33
391301,2024-04-01,6.5,7.26,8.51,9906.34
391301,2024-07-01,6.67,7.33,9.41,10068.64
391301,2024-10-01,7.02,7.15,8.21,9856.81
391301,2025-01-01,6.99,7.01,8.47,10327.02
391301,2025-04-01,6.77,7.34,8.21,9958.66
391301,2025-07-01,7.23,7.5,7.83,10085.39
521330,2024-01-01,5.56,6.64,6.41,12401.42
521330,2024-04-01,5.2,6.52,5.03,13150.26
521330,2024-07-01,5.45,7.25,4.89,12163.66
521330,2024-10-01,5.95,7.86,5.87,12786.53
521330,2025-01-01,5.91,7.73,3.5,12107.45
521330,2025-04-01,6.03,7.48,4.68,12287.37
521330,2025-07-01,6.27,8.36,5.26,11544.93
521352,2024-01-01,3.67,11.06,4.13,12205.41
521352,2024-04-01,4.13,11.39,2.98,12930.84
521352,2024-07-01,4.12,11.7,4.11,14066.14
521352,2024-10-01,4.05,11.74,2.0,13462.05
521352,2025-01-01,3.77,11.68,1.58,12651.26
521352,2025-04-01,3.7,11.78,1.64,12881.33
521352,2025-07-01,4.17,11.8,3.98,12153.44
521320,2024-01-01,6.91,11.53,14.4,13114.09
521320,2024-04-01,6.71,11.53,11.31,12243.85
521320,2024-07-01,7.15,11.92,13.3,12154.56
521320,2024-10-01,7.0,12.18,13.42,11998.21
521320,2025-01-01,6.75,11.93,12.91,13003.98
521320,2025-04-01,7.12,12.15,12.43,11949.91
521320,2025-07-01,7.25,12.39,12.11,11728.37
521349,2024-01-01,3.51,6.03,7.53,17462.25
521349,2024-04-01,3.5,5.99,9.23,16403.6
521349,2024-07-01,3.96,5.65,7.55,17235.46
521349,2024-10-01,4.12,5.86,7.69,16463.65
521349,2025-01-01,4.5,5.55,6.51,16128.09
521349,2025-04-01,4.55,5.85,5.81,16739.86
521349,2025-07-01,4.31,6.09,6.81,16378.65
521308,2024-01-01,4.37,5.95,11.57,17857.68
521308,2024-04-01,4.76,6.34,14.0,17055.47
521308,2024-07-01,4.77,5.68,12.99,17853.82
521308,2024-10-01,5.01,6.13,11.21,17241.31
521308,2025-01-01,4.82,6.43,12.64,17441.77
521308,2025-04-01,5.26,6.03,10.78,17816.64
521308,2025-07-01,4.8,6.46,10.46,17713.73
521345,2024-01-01,5.31,10.28,13.62,14891.94
521345,2024-04-01,4.9,10.58,11.83,14507.6
521345,2024-07-01,5.34,10.28,10.39,14700.02
521345,2024-10-01,5.3,10.57,10.75,14597.4
521345,2025-01-01,5.52,11.17,11.22,14654.22
521345,2025-04-01,5.72,10.78,10.57,14873.47
521345,2025-07-01,5.61,10.97,8.99,13326.27
521336,2024-01-01,5.21,10.34,1.62,11853.76
521336,2024-04-01,5.33,10.66,1.28,12049.49
521336,2024-07-01,5.44,10.27,3.28,11754.78
521336,2024-10-01,5.57,10.8,1.82,11007.5
521336,2025-01-01,5.93,10.79,0.1,11332.53
521336,2025-04-01,5.99,11.16,1.14,11295.26
521336,2025-07-01,5.81,10.8,1.67,11353.59
151330,2024-01-01,2.86,6.5,5.53,13749.02
151330,2024-04-01,3.78,5.89,5.5,13063.09
151330,2024-07-01,4.12,6.83,5.19,12807.3
151330,2024-10-01,3.67,6.64,4.77,12720.48
151330,2025-01-01,4.32,6.56,5.1,12184.87
151330,2025-04-01,3.88,6.68,5.22,13772.56
151330,2025-07-01,3.96,6.89,4.52,13020.39
171384,2024-01-01,3.62,12.21,2.02,13136.2
171384,2024-04-01,3.82,12.23,2.43,12005.11
171384,2024-07-01,3.74,11.67,1.38,12462.64
171384,2024-10-01,4.03,12.56,1.29,12993.93
171384,2025-01-01,4.36,12.5,0.37,12612.87
171384,2025-04-01,4.07,12.32,1.84,12301.69
171384,2025-07-01,4.36,12.56,2.56,12397.77
391305,2024-01-01,6.05,8.7,14.72,16664.38
391305,2024-04-01,6.41,8.89,15.5,16200.69
391305,2024-07-01,5.99,9.65,15.01,16477.35
391305,2024-10-01,6.24,9.09,13.28,16197.9
391305,2025-01-01,6.45,9.16,11.73,15528.87
391305,2025-04-01,6.82,10.07,16.1,16153.19
391305,2025-07-01,6.58,9.12,9.89,15921.15
521337,2024-01-01,4.58,5.38,0.0,14635.06
521337,2024-04-01,5.17,5.66,0.04,14654.92
521337,2024-07-01,6.13,5.35,0.7,13746.8
521337,2024-10-01,5.0,5.88,0.0,14735.17
521337,2025-01-01,5.4,5.97,0.88,14609.48
521337,2025-04-01,5.69,6.29,0.0,14447.29
521337,2025-07-01,5.84,6.34,0.14,14161.49
521351,2024-01-01,5.27,9.69,0.9,15963.28
521351,2024-04-01,5.2,9.18,1.47,15967.41
521351,2024-07-01,5.21,9.39,1.89,16004.99
521351,2024-10-01,5.36,10.0,0.99,15383.28
521351,2025-01-01,5.16,10.34,2.6,15677.13
521351,2025-04-01,5.67,9.82,0.31,14699.8
521351,2025-07-01,5.89,9.99,2.01,15104.86
421301,2024-01-01,4.63,6.86,11.68,11988.54
421301,2024-04-01,5.04,6.73,11.55,11385.63
421301,2024-07-01,4.92,6.71,9.7,11619.12
421301,2024-10-01,5.37,7.23,10.52,11123.93
421301,2025-01-01,4.98,7.16,7.97,11367.44
421301,2025-04-01,5.59,6.78,9.36,11647.95
421301,2025-07-01,5.84,6.88,9.15,10975.17
231321,2024-01-01,6.84,11.98,9.68,9103.84
231321,2024-04-01,7.1,11.87,11.06,8799.83
231321,2024-07-01,6.99,11.15,9.62,8540.16
231321,2024-10-01,7.42,12.38,7.91,7721.65
231321,2025-01-01,7.65,12.03,5.9,8180.13
231321,2025-04-01,7.51,11.99,8.38,8300.13
231321,2025-07-01,7.42,11.49,7.48,8321.17
231305,2024-01-01,4.54,8.2,10.33,17317.73
231305,2024-04-01,4.36,8.4,8.79,16624.16
231305,2024-07-01,4.29,8.06,9.11,16512.99
231305,2024-10-01,4.27,7.45,9.55,16505.38
231305,2025-01-01,4.77,8.76,7.41,16891.79
231305,2025-04-01,4.33,7.95,8.47,16908.6
231305,2025-07-01,4.42,8.86,8.52,16698.23
521350,2024-01-01,6.27,8.43,11.24,10571.99
521350,2024-04-01,6.24,8.76,12.74,9345.25
521350,2024-07-01,6.84,8.62,10.05,9074.92
521350,2024-10-01,6.69,8.03,9.36,9194.98
521350,2025-01-01,6.76,9.39,9.6,9301.45
521350,2025-04-01,7.13,8.84,8.83,9011.85
521350,2025-07-01,7.2,8.54,7.55,8998.09
151311,2024-01-01,3.94,8.92,2.65,15722.02
151311,2024-04-01,3.74,8.89,0.74,15716.79
151311,2024-07-01,3.95,9.2,0.22,15121.39
151311,2024-10-01,4.21,9.04,2.15,15570.64
151311,2025-01-01,3.93,9.38,2.15,15815.1
151311,2025-04-01,4.21,9.1,2.49,14436.78
151311,2025-07-01,4.59,9.41,0.8,15358.85
361310,2024-01-01,4.05,8.23,7.76,10619.05
361310,2024-04-01,4.05,8.66,4.65,10010.01
361310,2024-07-01,4.55,8.88,8.29,9408.77
361310,2024-10-01,4.67,8.55,5.98,9231.48
361310,2025-01-01,4.8,9.15,5.27,10025.92
361310,2025-04-01,4.88,8.39,3.09,8780.15
361310,2025-07-01,5.52,9.22,4.4,9619.29
141339,2024-01-01,5.51,6.48,6.81,17120.17
141339,2024-04-01,5.35,6.91,6.78,17172.37
141339,2024-07-01,5.56,6.56,5.15,16278.87
141339,2024-10-01,5.18,6.49,8.26,16604.79
141339,2025-01-01,5.9,7.64,6.14,16135.67
141339,2025-04-01,6.04,7.16,6.52,15862.5
141339,2025-07-01,6.1,7.28,6.82,14727.67
141311,2024-01-01,2.57,11.85,4.71,15208.36
141311,2024-04-01,3.04,11.75,5.03,15139.51
141311,2024-07-01,3.43,12.56,5.58,14629.38
141311,2024-10-01,3.2,12.09,6.62,15294.89
141311,2025-01-01,3.25,11.91,4.31,15383.17
141311,2025-04-01,3.34,12.69,4.4,14524.12
141311,2025-07-01,3.84,11.88,3.85,13381.09
231330,2024-01-01,3.35,7.82,11.57,13813.67
231330,2024-04-01,3.35,7.77,9.99,14103.79
231330,2024-07-01,3.82,8.1,10.9,14376.38
231330,2024-10-01,3.49,8.3,11.94,15002.81
231330,2025-01-01,3.38,7.79,11.74,14777.72
231330,2025-04-01,3.73,7.74,9.18,15125.1
231330,2025-07-01,3.63,8.73,10.96,14171.18
231316,2024-01-01,4.26,10.38,12.57,16787.07
231316,2024-04-01,4.4,11.02,11.42,17501.96
231316,2024-07-01,4.72,11.0,9.44,17207.15
231316,2024-10-01,4.78,10.86,13.95,17931.71
231316,2025-01-01,4.92,11.39,9.49,16953.4
231316,2025-04-01,5.26,11.34,9.51,16276.65
231316,2025-07-01,5.01,11.76,9.0,16764.38
241378,2024-01-01,6.05,11.49,3.23,16488.73
241378,2024-04-01,6.78,11.76,5.33,16775.64
241378,2024-07-01,6.96,12.49,1.61,16370.35
241378,2024-10-01,6.83,12.19,4.27,17090.74
241378,2025-01-01,6.99,12.34,2.64,16954.42
241378,2025-04-01,7.16,12.72,4.06,16049.08
241378,2025-07-01,7.37,12.54,2.94,15767.34
361309,2024-01-01,6.44,11.22,8.25,14136.5
361309,2024-04-01,6.94,11.72,10.0,14536.53
361309,2024-07-01,6.87,11.63,8.79,14505.0
361309,2024-10-01,7.05,11.85,8.42,14618.13
361309,2025-01-01,6.77,11.4,8.87,14086.89
361309,2025-04-01,7.36,11.5,7.24,15158.72
361309,2025-07-01,8.01,11.95,8.21,13850.24
521341,2024-01-01,4.09,8.49,1.83,13524.18
521341,2024-04-01,4.45,8.54,0.0,12338.9
521341,2024-07-01,4.51,7.75,0.19,12914.44
521341,2024-10-01,4.61,9.22,0.54,12684.9
521341,2025-01-01,4.41,7.73,0.48,13121.08
521341,2025-04-01,4.47,8.72,0.72,12675.57
521341,2025-07-01,4.38,8.27,0.0,12886.17
521335,2024-01-01,4.14,6.14,9.19,13513.94
521335,2024-04-01,4.52,6.6,11.13,14523.04
521335,2024-07-01,4.78,6.95,9.83,13292.53
521335,2024-10-01,4.47,6.93,9.38,13720.18
521335,2025-01-01,5.2,6.6,10.16,13522.8
521335,2025-04-01,4.75,6.89,9.49,13562.37
521335,2025-07-01,4.73,6.7,10.77,13769.48
341324,2024-01-01,6.46,9.97,14.4,12050.6
341324,2024-04-01,7.65,10.48,12.94,11625.07
341324,2024-07-01,7.12,10.33,12.33,11048.99
341324,2024-10-01,6.63,10.55,14.54,11971.02
341324,2025-01-01,7.98,10.21,14.37,11811.47
341324,2025-04-01,7.24,10.85,14.96,12042.42
341324,2025-07-01,7.72,10.69,12.84,10823.25
151322,2024-01-01,5.42,7.51,10.65,10990.71
151322,2024-04-01,5.76,7.8,10.5,11024.13
151322,2024-07-01,6.03,7.82,9.42,10997.45
151322,2024-10-01,5.68,8.31,10.3,10489.97
151322,2025-01-01,6.02,8.65,9.33,10286.51
151322,2025-04-01,6.1,8.84,11.18,10806.87
151322,2025-07-01,6.67,8.09,11.24,10502.29
